flight_id,airline,flight_number,origin_airport,destination_airport,scheduled_departure,scheduled_arrival,weather_condition,temperature_c,wind_speed_kts,visibility_km,airport_traffic_index,prior_leg_delay_min,aircraft_age_years,maintenance_overdue_flag,actual_departure_delay_min,airline_code,weather_code,temp_norm,wind_norm,traffic_norm,delay_risk_class
FL-2047,OceanicAir,OC363,ORD,CDG,2026-01-31 02:56:00,2026-01-31 08:17:00,Rain,35.9,30.7,1.4,5.44,0,18.4,0,25,5,6,0.9562499999999999,0.6674418604651162,0.4938820912124583,1
FL-2048,TransFlight,TR232,ORD,DFW,2026-01-04 23:46:00,2026-01-05 01:19:00,Fog,9.4,40.1,1.5,3.04,21,4.5,0,33,3,1,0.4041666666666666,0.886046511627907,0.22691879866518352,1
FL-2049,JetExpress,JE827,HND,FRA,2026-01-24 18:35:00,2026-01-25 00:15:00,Rain,26.5,7.7,4.5,6.95,34,13.0,0,56,4,6,0.7604166666666666,0.1325581395348837,0.6618464961067854,2
FL-2050,SkyWings,SK865,CDG,JFK,2026-01-10 06:09:00,2026-01-10 08:27:00,Clear,-3.1,3.5,8.1,2.46,1,7.4,0,8,2,5,0.14375000000000002,0.03488372093023256,0.16240266963292546,0
FL-2051,OceanicAir,OC978,LHR,ATL,2026-01-29 20:43:00,2026-01-30 02:23:00,Thunderstorm,11.7,11.2,6.4,5.91,32,3.0,0,81,5,4,0.45208333333333334,0.21395348837209302,0.5461624026696329,2
FL-2052,TransFlight,TR445,LHR,ORD,2026-01-12 20:50:00,2026-01-13 00:29:00,High Winds,31.9,35.2,4.8,1.87,13,18.9,0,25,3,2,0.8729166666666667,0.772093023255814,0.09677419354838711,1
FL-2053,JetExpress,JE536,JFK,FRA,2026-01-06 23:52:00,2026-01-07 01:25:00,Overcast,36.8,37.7,1.6,7.41,6,3.2,0,17,4,0,0.975,0.830232558139535,0.7130144605116796,1
FL-2054,OceanicAir,OC546,DXB,LAX,2026-01-24 05:17:00,2026-01-24 07:35:00,Thunderstorm,29.4,40.1,5.4,2.28,11,15.1,0,53,5,4,0.8208333333333333,0.886046511627907,0.14238042269187984,2
FL-2055,NimbusAero,NI462,DXB,ORD,2026-01-26 20:49:00,2026-01-27 02:05:00,Snow,-7.7,24.9,5.6,7.24,11,21.9,1,68,0,3,0.04791666666666666,0.5325581395348837,0.6941045606229144,2
FL-2056,NimbusAero,NI269,FRA,ATL,2026-01-08 04:04:00,2026-01-08 09:25:00,Snow,10.4,10.7,1.0,9.72,21,9.1,0,77,0,3,0.425,0.2023255813953488,0.9699666295884316,2
FL-2057,TransFlight,TR531,HND,DXB,2026-01-15 21:37:00,2026-01-15 23:31:00,Fog,35.0,2.0,2.9,6.0,5,7.2,0,68,3,1,0.9375,0.0,0.5561735261401557,2
FL-2058,TransFlight,TR708,LAX,JFK,2026-01-19 22:14:00,2026-01-20 00:10:00,Overcast,13.1,8.9,9.7,9.79,4,21.5,0,26,3,0,0.48125,0.16046511627906979,0.9777530589543937,1
FL-2059,OceanicAir,OC500,FRA,ATL,2026-01-12 13:30:00,2026-01-12 17:14:00,Clear,0.9,42.8,1.8,4.61,50,16.1,0,37,5,5,0.22708333333333333,0.9488372093023255,0.40155728587319245,1
FL-2060,AeroGlobal,AE554,ORD,LHR,2026-01-16 03:41:00,2026-01-16 04:31:00,Fog,-4.4,15.4,1.5,6.66,12,10.6,0,68,1,1,0.11666666666666665,0.3116279069767442,0.6295884315906563,2
FL-2061,JetExpress,JE941,LAX,FRA,2026-01-29 00:19:00,2026-01-29 04:56:00,Overcast,-6.6,44.1,9.1,4.07,2,6.4,0,1,4,0,0.07083333333333335,0.9790697674418605,0.34149054505005566,0
FL-2062,OceanicAir,OC958,DFW,LAX,2026-01-29 18:44:00,2026-01-29 23:27:00,Thunderstorm,18.1,39.7,7.1,8.15,8,16.8,1,86,5,4,0.5854166666666667,0.8767441860465117,0.7953281423804227,2
FL-2063,NimbusAero,NI717,FRA,LHR,2026-01-12 05:33:00,2026-01-12 11:58:00,Thunderstorm,30.2,43.4,4.5,6.74,7,19.1,0,102,0,4,0.8375,0.9627906976744186,0.6384872080088988,2
FL-2064,JetExpress,JE357,DXB,LHR,2026-01-20 08:21:00,2026-01-20 14:47:00,High Winds,2.1,17.3,0.6,7.42,76,10.9,0,106,4,2,0.2520833333333333,0.35581395348837214,0.71412680756396,2
FL-2065,AeroGlobal,AE705,CDG,DFW,2026-01-05 23:33:00,2026-01-06 06:20:00,Thunderstorm,16.9,38.0,4.1,5.67,12,20.4,0,84,1,4,0.5604166666666667,0.8372093023255814,0.5194660734149055,2
FL-2066,TransFlight,TR958,LAX,ORD,2026-01-06 14:18:00,2026-01-06 17:05:00,Rain,17.8,32.5,6.2,8.34,14,15.9,1,66,3,6,0.5791666666666667,0.7093023255813954,0.8164627363737486,2
FL-2067,OceanicAir,OC972,HND,FRA,2026-01-02 22:42:00,2026-01-03 02:51:00,High Winds,28.7,34.0,4.6,9.17,0,5.1,0,44,5,2,0.80625,0.7441860465116279,0.9087875417130145,1
FL-2068,NimbusAero,NI436,LAX,LHR,2026-01-20 00:10:00,2026-01-20 01:09:00,Fog,11.9,40.3,3.9,7.15,9,8.1,0,47,0,1,0.45625,0.8906976744186046,0.6840934371523916,2
FL-2069,JetExpress,JE556,JFK,CDG,2026-01-22 02:28:00,2026-01-22 09:10:00,Fog,2.6,36.1,2.5,7.94,49,12.3,0,82,4,1,0.2625,0.7930232558139535,0.7719688542825361,2
FL-2070,OceanicAir,OC871,LHR,ORD,2026-01-23 23:57:00,2026-01-24 01:27:00,Rain,6.9,25.1,8.1,9.69,36,7.3,0,69,5,6,0.3520833333333333,0.5372093023255814,0.9666295884315905,2
FL-2071,NimbusAero,NI192,CDG,LHR,2026-01-29 13:10:00,2026-01-29 18:09:00,Fog,-1.1,18.5,3.0,7.37,30,8.0,0,91,0,1,0.18541666666666667,0.38372093023255816,0.7085650723025584,2
FL-2072,JetExpress,JE872,ORD,ATL,2026-01-15 22:32:00,2026-01-15 23:25:00,Clear,-0.9,15.4,5.3,6.78,2,6.9,0,21,4,5,0.18958333333333333,0.3116279069767442,0.64293659621802,1
FL-2073,AeroGlobal,AE507,FRA,LAX,2026-01-10 06:56:00,2026-01-10 08:28:00,Clear,24.2,41.3,6.8,8.67,23,3.6,0,47,1,5,0.7125,0.913953488372093,0.8531701890989989,2
FL-2074,JetExpress,JE506,ORD,HND,2026-01-05 23:11:00,2026-01-06 02:26:00,Snow,17.4,5.5,10.0,4.98,4,1.4,0,55,4,3,0.5708333333333333,0.08139534883720931,0.442714126807564,2
FL-2075,NimbusAero,NI380,JFK,DXB,2026-01-11 11:10:00,2026-01-11 17:50:00,Overcast,1.8,11.7,6.7,2.94,59,0.8,0,37,0,0,0.24583333333333335,0.2255813953488372,0.21579532814238042,1
FL-2076,SkyWings,SK978,FRA,HND,2026-01-21 05:27:00,2026-01-21 09:44:00,Snow,16.5,26.4,4.4,8.63,9,13.0,0,76,2,3,0.5520833333333334,0.5674418604651162,0.8487208008898777,2
FL-2077,OceanicAir,OC864,DFW,CDG,2026-01-13 05:52:00,2026-01-13 10:17:00,Rain,7.5,41.8,2.7,5.86,7,2.2,0,49,5,6,0.3645833333333333,0.9255813953488371,0.5406006674082314,2
FL-2078,JetExpress,JE980,ATL,FRA,2026-01-27 14:22:00,2026-01-27 16:12:00,Clear,37.1,35.7,5.3,5.28,5,7.2,0,28,4,5,0.9812500000000001,0.7837209302325582,0.4760845383759733,1
FL-2079,TransFlight,TR333,LHR,FRA,2026-01-11 10:37:00,2026-01-11 15:20:00,Rain,17.6,4.3,6.4,5.47,7,9.9,0,31,3,6,0.5750000000000001,0.053488372093023255,0.49721913236929915,1
FL-2080,AeroGlobal,AE122,DXB,HND,2026-01-26 16:34:00,2026-01-26 22:51:00,Clear,33.0,22.5,7.2,1.57,10,8.1,0,39,1,5,0.8958333333333334,0.47674418604651164,0.06340378197997776,1
FL-2081,JetExpress,JE683,DFW,JFK,2026-01-28 10:53:00,2026-01-28 15:49:00,Thunderstorm,23.8,42.5,9.9,2.94,30,10.2,0,72,4,4,0.7041666666666666,0.9418604651162791,0.21579532814238042,2
FL-2082,NimbusAero,NI411,LHR,ATL,2026-01-27 04:26:00,2026-01-27 09:31:00,Thunderstorm,-3.1,25.2,7.0,3.83,59,0.6,0,109,0,4,0.14375000000000002,0.5395348837209302,0.3147942157953281,2
FL-2083,NimbusAero,NI872,LHR,LAX,2026-01-04 11:33:00,2026-01-04 17:32:00,Clear,15.4,33.4,7.5,3.24,21,13.4,0,21,0,5,0.5291666666666667,0.7302325581395348,0.24916573971078979,1
FL-2084,AeroGlobal,AE955,ORD,JFK,2026-01-30 19:19:00,2026-01-31 00:17:00,Fog,-4.3,5.8,9.5,6.17,12,20.9,0,64,1,1,0.11875000000000001,0.08837209302325581,0.575083426028921,2
FL-2085,NimbusAero,NI585,ORD,CDG,2026-01-09 13:52:00,2026-01-09 15:26:00,Rain,7.0,32.4,8.9,5.5,33,4.5,0,48,0,6,0.3541666666666667,0.7069767441860465,0.5005561735261401,2
FL-2086,AeroGlobal,AE459,LAX,CDG,2026-01-21 19:24:00,2026-01-21 20:57:00,Snow,2.4,39.8,1.1,6.01,0,15.2,1,64,1,3,0.25833333333333336,0.8790697674418604,0.557285873192436,2
FL-2087,TransFlight,TR112,JFK,CDG,2026-01-18 18:15:00,2026-01-18 21:36:00,Clear,28.4,26.4,4.1,1.62,10,4.2,0,22,3,5,0.7999999999999999,0.5674418604651162,0.06896551724137932,1
FL-2088,OceanicAir,OC286,DXB,ATL,2026-01-16 23:06:00,2026-01-17 00:40:00,High Winds,22.8,8.7,4.1,2.59,14,10.0,0,73,5,2,0.6833333333333332,0.15581395348837207,0.1768631813125695,2
FL-2089,AeroGlobal,AE619,ORD,DXB,2026-01-02 15:08:00,2026-01-02 21:11:00,Clear,34.9,40.2,8.0,2.08,19,20.6,0,16,1,5,0.9354166666666667,0.8883720930232559,0.12013348164627365,1
FL-2090,NimbusAero,NI284,FRA,DXB,2026-01-08 20:49:00,2026-01-08 22:25:00,Thunderstorm,-0.7,8.7,6.3,4.04,17,10.3,0,70,0,4,0.19375,0.15581395348837207,0.3381535038932147,2
FL-2091,OceanicAir,OC902,HND,LAX,2026-01-26 11:37:00,2026-01-26 12:55:00,Rain,1.8,8.1,9.6,5.42,6,17.6,1,44,5,6,0.24583333333333335,0.14186046511627906,0.49165739710789763,1
FL-2092,OceanicAir,OC930,FRA,LAX,2026-01-24 21:48:00,2026-01-24 23:19:00,Fog,21.4,41.2,5.8,7.32,24,11.7,0,60,5,1,0.6541666666666667,0.9116279069767442,0.7030033370411568,2
FL-2093,NimbusAero,NI305,DFW,CDG,2026-01-07 09:58:00,2026-01-07 14:32:00,High Winds,-0.5,42.6,4.6,4.92,47,2.3,0,60,0,2,0.19791666666666666,0.944186046511628,0.43604004449388206,2
FL-2094,SkyWings,SK429,DXB,HND,2026-01-28 23:54:00,2026-01-29 03:58:00,Rain,13.9,35.8,3.2,7.16,0,1.7,0,34,2,6,0.4979166666666666,0.786046511627907,0.6852057842046718,1
FL-2095,AeroGlobal,AE191,DFW,FRA,2026-01-09 03:21:00,2026-01-09 09:34:00,Rain,25.5,25.0,0.9,3.73,0,4.5,0,37,1,6,0.7395833333333334,0.5348837209302325,0.303670745272525,1
FL-2096,SkyWings,SK943,CDG,FRA,2026-01-25 02:19:00,2026-01-25 04:35:00,Snow,7.8,32.1,9.2,1.89,20,20.9,0,63,2,3,0.37083333333333335,0.7000000000000001,0.0989988876529477,2
FL-2097,SkyWings,SK831,ATL,DXB,2026-01-10 15:48:00,2026-01-10 21:25:00,Fog,19.4,3.9,4.1,9.1,2,3.0,0,62,2,1,0.6124999999999999,0.044186046511627906,0.9010011123470523,2
FL-2098,AeroGlobal,AE775,LHR,ORD,2026-01-18 23:53:00,2026-01-19 02:34:00,Rain,34.0,19.3,2.0,6.39,21,13.9,0,52,1,6,0.9166666666666666,0.40232558139534885,0.5995550611790879,2
FL-2099,OceanicAir,OC796,FRA,DFW,2026-01-10 13:46:00,2026-01-10 20:05:00,Fog,33.9,19.6,0.6,8.41,21,8.6,0,84,5,1,0.9145833333333333,0.4093023255813954,0.8242491657397107,2
FL-2100,AeroGlobal,AE936,HND,DFW,2026-01-28 13:30:00,2026-01-28 14:20:00,Fog,23.2,3.8,7.8,2.16,28,15.3,1,56,1,1,0.6916666666666668,0.04186046511627906,0.12903225806451615,2
FL-2101,AeroGlobal,AE910,HND,LAX,2026-01-09 14:16:00,2026-01-09 19:35:00,Rain,-2.0,33.8,9.6,7.44,10,15.4,0,45,1,6,0.16666666666666666,0.7395348837209301,0.7163515016685206,1
FL-2102,TransFlight,TR367,LAX,ORD,2026-01-19 05:20:00,2026-01-19 07:48:00,Clear,16.6,23.4,1.7,9.96,1,10.6,0,19,3,5,0.5541666666666667,0.4976744186046511,0.9966629588431591,1
FL-2103,AeroGlobal,AE138,CDG,ORD,2026-01-05 01:19:00,2026-01-05 07:59:00,High Winds,-6.8,20.7,4.0,7.65,1,10.0,0,46,1,2,0.06666666666666667,0.43488372093023253,0.7397107897664071,2
FL-2104,NimbusAero,NI615,ATL,DFW,2026-01-15 17:15:00,2026-01-15 18:22:00,Snow,-9.3,8.6,8.7,3.26,6,4.3,0,50,0,3,0.014583333333333318,0.15348837209302324,0.25139043381535037,2
FL-2105,NimbusAero,NI157,CDG,HND,2026-01-08 05:13:00,2026-01-08 08:27:00,Snow,-6.9,9.9,2.3,6.92,44,9.9,0,92,0,3,0.06458333333333333,0.18372093023255814,0.6585094549499444,2
FL-2106,SkyWings,SK963,ATL,FRA,2026-01-14 08:21:00,2026-01-14 13:51:00,Overcast,-3.1,43.5,1.0,7.16,1,9.3,0,29,2,0,0.14375000000000002,0.9651162790697675,0.6852057842046718,1
FL-2107,TransFlight,TR837,ORD,CDG,2026-01-18 02:32:00,2026-01-18 03:36:00,Overcast,33.3,31.4,0.6,1.03,5,1.8,0,15,3,0,0.9020833333333332,0.6837209302325581,0.003337041156840937,1
FL-2108,TransFlight,TR222,ATL,JFK,2026-01-26 21:38:00,2026-01-27 03:02:00,Clear,-9.0,37.4,5.0,6.14,1,8.8,0,37,3,5,0.020833333333333332,0.8232558139534883,0.5717463848720801,1
FL-2109,OceanicAir,OC560,ATL,DXB,2026-01-29 03:07:00,2026-01-29 06:00:00,Rain,37.0,29.4,5.1,9.09,18,10.3,0,57,5,6,0.9791666666666666,0.6372093023255814,0.8998887652947719,2
FL-2110,AeroGlobal,AE247,DFW,ORD,2026-01-18 22:17:00,2026-01-19 01:13:00,Overcast,7.7,2.9,8.2,2.3,0,10.4,0,10,1,0,0.36874999999999997,0.02093023255813953,0.14460511679644047,0
FL-2111,TransFlight,TR972,ATL,HND,2026-01-06 22:33:00,2026-01-07 04:38:00,Rain,-0.0,19.4,8.9,5.15,5,10.2,0,29,3,6,0.20833333333333334,0.4046511627906976,0.4616240266963293,1
FL-2112,OceanicAir,OC472,LHR,CDG,2026-01-19 09:41:00,2026-01-19 11:34:00,Fog,15.4,12.6,7.3,6.12,3,20.9,0,61,5,1,0.5291666666666667,0.24651162790697673,0.5695216907675195,2
FL-2113,JetExpress,JE574,DXB,CDG,2026-01-18 07:23:00,2026-01-18 13:37:00,Rain,0.2,8.1,1.5,6.87,39,7.0,0,56,4,6,0.2125,0.14186046511627906,0.6529477196885428,2
FL-2114,TransFlight,TR522,JFK,DFW,2026-01-11 03:12:00,2026-01-11 06:49:00,Snow,32.7,30.4,9.4,4.89,7,20.8,1,67,3,3,0.8895833333333334,0.6604651162790698,0.4327030033370411,2
FL-2115,TransFlight,TR783,ORD,LHR,2026-01-26 21:20:00,2026-01-26 23:24:00,Fog,9.3,35.6,2.4,4.7,9,10.6,0,59,3,1,0.40208333333333335,0.7813953488372093,0.41156840934371525,2
FL-2116,AeroGlobal,AE880,HND,LHR,2026-01-29 00:40:00,2026-01-29 06:38:00,Snow,25.3,39.7,6.9,8.08,3,2.3,0,56,1,3,0.7354166666666666,0.8767441860465117,0.7875417130144605,2
FL-2117,SkyWings,SK439,LAX,CDG,2026-01-17 11:36:00,2026-01-17 14:04:00,Fog,-2.8,11.2,8.5,4.27,13,20.0,0,53,2,1,0.15,0.21395348837209302,0.3637374860956618,2
FL-2118,OceanicAir,OC446,ORD,LHR,2026-01-15 01:13:00,2026-01-15 02:49:00,High Winds,17.0,40.7,1.9,4.74,6,11.9,0,44,5,2,0.5625,0.9,0.4160177975528365,1
FL-2119,AeroGlobal,AE675,DXB,HND,2026-01-14 01:10:00,2026-01-14 07:48:00,High Winds,33.4,44.0,6.8,2.32,32,10.1,0,65,1,2,0.9041666666666667,0.9767441860465116,0.14682981090100108,2
FL-2120,AeroGlobal,AE490,HND,CDG,2026-01-22 22:52:00,2026-01-23 01:04:00,High Winds,-9.0,31.6,8.3,9.38,10,13.1,0,85,1,2,0.020833333333333332,0.6883720930232559,0.932146829810901,2
FL-2121,SkyWings,SK603,FRA,LHR,2026-01-16 17:07:00,2026-01-16 18:35:00,Rain,-6.7,7.8,3.4,4.54,14,3.7,0,27,2,6,0.06874999999999999,0.13488372093023254,0.39377085650723026,1
FL-2122,NimbusAero,NI301,LHR,DFW,2026-01-05 00:44:00,2026-01-05 04:30:00,Snow,37.2,23.3,6.4,6.31,1,21.8,0,41,0,3,0.9833333333333334,0.49534883720930234,0.5906562847608453,1
FL-2123,TransFlight,TR386,DXB,JFK,2026-01-23 12:47:00,2026-01-23 16:15:00,Overcast,-7.5,12.3,3.4,5.04,18,9.8,0,38,3,0,0.052083333333333336,0.23953488372093024,0.44938820912124583,1
FL-2124,NimbusAero,NI877,HND,LAX,2026-01-16 09:38:00,2026-01-16 15:05:00,Clear,-3.7,44.1,6.4,7.61,25,0.9,0,44,0,5,0.13125,0.9790697674418605,0.7352614015572859,1
FL-2125,OceanicAir,OC489,CDG,JFK,2026-01-13 13:13:00,2026-01-13 19:54:00,Thunderstorm,6.1,36.5,8.6,8.06,11,9.3,0,89,5,4,0.3354166666666667,0.8023255813953488,0.7853170189098999,2
FL-2126,JetExpress,JE836,DFW,FRA,2026-01-10 00:42:00,2026-01-10 05:37:00,Rain,2.8,41.3,9.2,1.76,2,14.8,0,11,4,6,0.26666666666666666,0.913953488372093,0.08453837597330367,0
FL-2127,TransFlight,TR216,JFK,ATL,2026-01-06 02:55:00,2026-01-06 05:44:00,Clear,-1.5,4.8,5.9,3.13,10,2.4,0,26,3,5,0.17708333333333334,0.06511627906976744,0.23692992213570632,1
FL-2128,NimbusAero,NI113,LHR,LAX,2026-01-08 08:39:00,2026-01-08 14:22:00,Fog,36.4,43.7,6.5,3.98,5,14.8,0,47,0,1,0.9666666666666667,0.9697674418604652,0.3314794215795328,2
FL-2129,SkyWings,SK821,ORD,DFW,2026-01-04 22:38:00,2026-01-05 00:58:00,Clear,24.5,5.9,4.6,7.17,0,5.0,0,16,2,5,0.71875,0.09069767441860466,0.6863181312569522,1
FL-2130,OceanicAir,OC428,DXB,ATL,2026-01-22 21:58:00,2026-01-23 00:24:00,Fog,37.4,28.0,2.3,3.59,20,15.0,0,49,5,1,0.9874999999999999,0.6046511627906976,0.28809788654060065,2
FL-2131,SkyWings,SK553,ORD,FRA,2026-01-01 12:53:00,2026-01-01 14:18:00,Overcast,36.8,13.3,8.8,6.18,4,4.6,0,27,2,0,0.975,0.2627906976744186,0.5761957730812013,1
FL-2132,SkyWings,SK292,ORD,CDG,2026-01-11 14:43:00,2026-01-11 16:51:00,Thunderstorm,20.5,27.5,6.2,5.56,18,6.6,0,65,2,4,0.6354166666666666,0.5930232558139535,0.507230255839822,2
FL-2133,JetExpress,JE853,ATL,FRA,2026-01-01 13:37:00,2026-01-01 19:57:00,Fog,2.1,34.4,1.1,1.57,1,7.9,0,46,4,1,0.2520833333333333,0.7534883720930232,0.06340378197997776,2
FL-2134,TransFlight,TR873,CDG,LAX,2026-01-21 13:04:00,2026-01-21 13:55:00,Fog,22.4,15.7,7.8,9.23,6,15.5,0,75,3,1,0.6749999999999999,0.3186046511627907,0.9154616240266964,2
FL-2135,TransFlight,TR368,LHR,DXB,2026-01-17 13:09:00,2026-01-17 17:59:00,Rain,14.0,34.8,3.5,9.99,5,4.6,0,46,3,6,0.5,0.7627906976744185,1.0,2
FL-2136,SkyWings,SK807,LHR,HND,2026-01-22 09:50:00,2026-01-22 14:31:00,Rain,34.3,38.4,9.7,5.17,23,19.8,0,40,2,6,0.9229166666666666,0.8465116279069768,0.46384872080088985,1
FL-2137,OceanicAir,OC529,JFK,ATL,2026-01-15 15:56:00,2026-01-15 19:56:00,High Winds,20.3,19.2,0.6,8.12,36,14.7,0,84,5,2,0.63125,0.39999999999999997,0.7919911012235816,2
FL-2138,TransFlight,TR288,ATL,LAX,2026-01-01 23:54:00,2026-01-02 03:59:00,Thunderstorm,-2.8,16.5,0.7,4.53,7,7.0,0,77,3,4,0.15,0.3372093023255814,0.39265850945494996,2
FL-2139,TransFlight,TR384,ATL,DFW,2026-01-23 09:25:00,2026-01-23 15:20:00,Fog,14.0,20.7,8.6,5.39,7,14.8,0,66,3,1,0.5,0.43488372093023253,0.48832035595105666,2
FL-2140,SkyWings,SK168,LHR,DXB,2026-01-28 21:53:00,2026-01-29 01:06:00,Overcast,1.3,42.6,8.1,4.75,15,0.8,0,34,2,0,0.2354166666666667,0.944186046511628,0.41713014460511677,1
FL-2141,AeroGlobal,AE446,DFW,HND,2026-01-29 02:03:00,2026-01-29 03:50:00,Snow,-3.8,14.1,7.4,8.26,16,19.1,0,75,1,3,0.12916666666666668,0.2813953488372093,0.8075639599555061,2
FL-2142,SkyWings,SK118,HND,LHR,2026-01-20 05:28:00,2026-01-20 08:19:00,Overcast,35.3,31.6,9.1,9.12,50,14.1,0,55,2,0,0.94375,0.6883720930232559,0.9032258064516128,2
FL-2143,OceanicAir,OC905,DFW,FRA,2026-01-16 18:11:00,2026-01-16 23:51:00,High Winds,5.9,10.4,1.7,3.9,1,14.1,0,63,5,2,0.33125,0.19534883720930232,0.3225806451612903,2
FL-2144,AeroGlobal,AE825,FRA,ATL,2026-01-12 14:04:00,2026-01-12 18:59:00,Snow,12.5,2.8,5.4,1.86,22,16.6,0,42,1,3,0.46875,0.018604651162790694,0.09566184649610679,1
FL-2145,OceanicAir,OC573,FRA,DFW,2026-01-04 07:06:00,2026-01-04 11:41:00,Thunderstorm,27.3,36.0,3.1,2.29,6,18.7,1,71,5,4,0.7770833333333332,0.7906976744186046,0.14349276974416017,2
FL-2146,NimbusAero,NI103,LHR,CDG,2026-01-29 11:55:00,2026-01-29 16:47:00,Snow,-3.0,13.7,3.5,9.87,47,13.5,0,70,0,3,0.14583333333333334,0.2720930232558139,0.9866518353726361,2
FL-2147,NimbusAero,NI292,FRA,LAX,2026-01-14 16:53:00,2026-01-14 23:53:00,Clear,25.3,10.4,8.1,3.54,9,17.5,0,18,0,5,0.7354166666666666,0.19534883720930232,0.2825361512791991,1
FL-2148,SkyWings,SK405,DFW,ATL,2026-01-07 19:21:00,2026-01-07 22:37:00,Clear,-8.6,29.7,4.5,4.32,3,17.2,0,3,2,5,0.029166666666666674,0.6441860465116279,0.36929922135706345,0
FL-2149,OceanicAir,OC668,ORD,DXB,2026-01-15 13:04:00,2026-01-15 14:44:00,Rain,11.9,10.5,6.3,3.56,0,13.1,0,9,5,6,0.45625,0.19767441860465115,0.28476084538375973,0
FL-2150,SkyWings,SK226,JFK,CDG,2026-01-26 09:33:00,2026-01-26 14:22:00,Rain,-3.2,37.8,4.1,1.23,21,9.8,0,40,2,6,0.14166666666666666,0.8325581395348837,0.02558398220244716,1
FL-2151,AeroGlobal,AE434,FRA,JFK,2026-01-30 13:00:00,2026-01-30 16:09:00,Rain,17.1,26.4,8.9,1.5,28,15.9,1,48,1,6,0.5645833333333333,0.5674418604651162,0.05561735261401557,2
FL-2152,SkyWings,SK243,ORD,LAX,2026-01-25 01:00:00,2026-01-25 03:08:00,Fog,1.3,34.5,9.7,4.04,3,9.4,0,41,2,1,0.2354166666666667,0.7558139534883721,0.3381535038932147,1
FL-2153,OceanicAir,OC510,DXB,JFK,2026-01-25 03:05:00,2026-01-25 07:23:00,Fog,27.9,31.9,5.7,1.81,31,5.0,0,66,5,1,0.7895833333333333,0.6953488372093023,0.09010011123470524,2
FL-2154,JetExpress,JE332,ATL,JFK,2026-01-30 14:14:00,2026-01-30 20:48:00,Snow,-8.8,29.6,7.1,5.31,3,1.4,0,71,4,3,0.024999999999999984,0.6418604651162791,0.47942157953281417,2
FL-2155,AeroGlobal,AE991,ORD,FRA,2026-01-15 18:56:00,2026-01-15 22:26:00,Thunderstorm,26.3,30.8,0.7,7.89,5,11.1,0,96,1,4,0.75625,0.6697674418604651,0.7664071190211346,2
FL-2156,NimbusAero,NI524,DXB,LAX,2026-01-03 01:49:00,2026-01-03 04:16:00,Snow,-8.3,11.9,5.2,4.14,2,2.2,0,71,0,3,0.03541666666666665,0.2302325581395349,0.34927697441601774,2
FL-2157,TransFlight,TR948,ORD,HND,2026-01-10 22:24:00,2026-01-11 00:26:00,Snow,-9.6,29.0,6.4,3.39,5,8.5,0,56,3,3,0.00833333333333334,0.627906976744186,0.26585094549499444,2
FL-2158,AeroGlobal,AE872,FRA,DFW,2026-01-16 11:20:00,2026-01-16 13:45:00,Rain,33.1,18.9,6.7,5.06,15,10.1,0,58,1,6,0.8979166666666667,0.3930232558139535,0.4516129032258064,2
FL-2159,NimbusAero,NI624,CDG,ATL,2026-01-09 15:53:00,2026-01-09 17:35:00,Clear,8.6,6.6,9.4,2.85,3,16.8,0,4,0,5,0.3875,0.10697674418604651,0.20578420467185762,0
FL-2160,NimbusAero,NI790,ATL,LHR,2026-01-17 16:14:00,2026-01-17 20:56:00,Clear,21.1,11.9,9.0,8.59,33,5.2,0,41,0,5,0.6479166666666667,0.2302325581395349,0.8442714126807563,1
FL-2161,SkyWings,SK321,ORD,CDG,2026-01-10 15:23:00,2026-01-10 20:23:00,Fog,8.7,16.1,9.9,6.42,0,4.1,0,33,2,1,0.38958333333333334,0.32790697674418606,0.6028921023359288,1
FL-2162,TransFlight,TR711,DFW,ATL,2026-01-04 18:50:00,2026-01-05 00:50:00,Clear,32.5,38.7,6.4,8.71,1,20.9,0,14,3,5,0.8854166666666666,0.8534883720930233,0.8576195773081202,0
FL-2163,OceanicAir,OC846,FRA,ORD,2026-01-05 16:12:00,2026-01-05 17:24:00,Rain,0.3,10.2,4.5,8.89,27,2.1,0,60,5,6,0.21458333333333335,0.19069767441860463,0.8776418242491658,2
FL-2164,SkyWings,SK404,JFK,ORD,2026-01-14 23:55:00,2026-01-15 01:52:00,Rain,11.9,42.1,9.8,9.23,0,3.1,0,30,2,6,0.45625,0.9325581395348838,0.9154616240266964,1
FL-2165,NimbusAero,NI911,JFK,DXB,2026-01-09 04:41:00,2026-01-09 05:33:00,Clear,-5.9,12.1,8.8,6.22,0,12.5,0,10,0,5,0.08541666666666665,0.23488372093023255,0.5806451612903225,0
FL-2166,NimbusAero,NI676,HND,LAX,2026-01-08 05:26:00,2026-01-08 08:01:00,Clear,9.1,18.2,0.9,4.89,1,10.5,0,16,0,5,0.3979166666666667,0.3767441860465116,0.4327030033370411,1
FL-2167,SkyWings,SK690,JFK,ORD,2026-01-14 00:44:00,2026-01-14 07:32:00,Rain,24.5,10.7,3.0,7.04,7,21.2,1,36,2,6,0.71875,0.2023255813953488,0.6718576195773082,1
FL-2168,SkyWings,SK765,JFK,HND,2026-01-26 16:30:00,2026-01-26 23:14:00,Thunderstorm,28.0,32.8,7.6,3.58,11,2.4,0,60,2,4,0.7916666666666666,0.7162790697674418,0.28698553948832034,2
